"05","72135","AR",
"05","72136","AR",
"05","72137","AR",
"05","72140","AR",
"05","72141","AR",
"05","72142","AR",
"05","72143","AR",
"05","72150","AR",
"05","72152","AR",
"05","72153","AR",
"05","72156","AR",
"05","72157","AR",
"05","72160","AR",
"05","72165","AR",
"05","72166","AR",
"05","72167","AR",
"05","72168","AR",
"05","72170","AR",
"05","72173","AR",
"05","72175","AR",
"05","72176","AR",
"05","72179","AR",
"05","72181","AR",
"05","72182","AR",
"05","72201","AR",
"05","72202","AR",
"05","72204","AR",
"05","72205","AR",
"05","72206","AR",
"05","72207","AR",
"05","72208","AR",
"05","72209","AR",
"05","72210","AR",
"05","72211","AR",
"05","72212","AR",
"05","72301","AR",
"05","72310","AR",
"05","72311","AR",
"05","72313","AR",
"05","72314","AR",
"05","72315","AR",
"05","72320","AR",
"05","72321","AR",
"05","72324","AR",
"05","72326","AR",
"05","72327","AR",
"05","72328","AR",
"05","72329","AR",
"05","72330","AR",
"05","72331","AR",
"05","72332","AR",
"05","72333","AR",
"05","72335","AR",
"05","72338","AR",
"05","72339","AR",
"05","72340","AR",
"05","72341","AR",
"05","72342","AR",
"05","72346","AR",
"05","72347","AR",
"05","72348","AR",
"05","72350","AR",
"05","72351","AR",
"05","72354","AR",
"05","72355","AR",
"05","72358","AR",
"05","72360","AR",
"05","72364","AR",
"05","72365","AR",
"05","72366","AR",
"05","72367","AR",
"05","72368","AR",
"05","72369","AR",
"05","72370","AR",
"05","72372","AR",
"05","72373","AR",
"05","72374","AR",
"05","72376","AR",
"05","72379","AR",
"05","72381","AR",
"05","72384","AR",
"05","72386","AR",
"05","72390","AR",
"05","72392","AR",
"05","72394","AR",
"05","72395","AR",
"05","72396","AR",
"05","72397","AR",
"05","72401","AR",
"05","72410","AR",
"05","72411","AR",
"05","72412","AR",
"05","72413","AR",
"05","72414","AR",
"05","72415","AR",
"05","72416","AR",
"05","72417","AR",
"05","72419","AR",
"05","72421","AR",
"05","72422","AR",
"05","72424","AR",
"05","72425","AR",
"05","72426","AR",
"05","72428","AR",
"05","72429","AR",
"05","72430","AR",
"05","72432","AR",
"05","72433","AR",
"05","72434","AR",
"05","72435","AR",
"05","72436","AR",
"05","72437","AR",
"05","72438","AR",
"05","72440","AR",
"05","72441","AR",
"05","72442","AR",
"05","72443","AR",
